PrimaryKey,Index Value
1866.0,209818
1867.0,209948
1868.0,210040
1869.0,210135
1870.0,210246
1871.0,210386
1872.0,210490
1873.0,210591
1874.0,210691
1875.0,210797
1876.0,210952
1877.0,211069
1878.0,211176
1879.0,211270
1880.0,211406
1881.0,211499
1882.0,211592
1883.0,211702
1884.0,211819
1885.0,211912
1886.0,212016
1887.0,212117
1888.0,212263
1889.0,212379
1890.0,212511
1891.0,212622
1892.0,212733
1893.0,212820
1894.0,212928
1895.0,213044
1896.0,213144
1897.0,213265
1898.0,213375
1899.0,213514
1900.0,213634
1901.0,213776
1902.0,213918
1903.0,214020
1904.0,214171
1905.0,214283
1906.0,214373
1907.0,214486
1908.0,214605
1909.0,214752
1910.0,214863
1911.0,214994
1912.0,215151
1913.0,215250
1914.0,215351
1915.0,215460
1916.0,215579
1917.0,215699
1918.0,215816
1919.0,215958
1920.0,216058
1921.0,216186
1922.0,216301
1923.0,216398
1924.0,216517
1925.0,216630
1926.0,216746
1927.0,216848
1928.0,216976
1929.0,217074
1930.0,217202
1931.0,217315
1932.0,217432
1933.0,217522
1934.0,217634
1935.0,217785
1936.0,217906
1937.0,218010
1938.0,218117
1939.0,218223
1940.0,218330
1941.0,218426
1942.0,218530
1943.0,218655
1944.0,218753
1945.0,218877
1946.0,218996
1947.0,219092
1948.0,219173
1949.0,219291
1950.0,219415
1951.0,219531
1952.0,219646
1953.0,219758
1954.0,219841
1955.0,219952
1956.0,220106
1957.0,220183
1958.0,220300
1959.0,220385
1960.0,220496
1961.0,220631
1962.0,220772
1963.0,220905
1964.0,221017
1965.0,221131
1966.0,221253
1967.0,221364
1968.0,221479
1969.0,221601
1970.0,221700
1971.0,221825
1972.0,221927
1973.0,222062
1974.0,222160
1975.0,222259
1976.0,222364
1977.0,222497
1978.0,222610
1979.0,222772
1980.0,222886
1981.0,222990
1982.0,223094
1983.0,223198
1984.0,223297
1985.0,223436
1986.0,223558
1987.0,223667
1988.0,223847
1989.0,223950
1990.0,224106
1991.0,224250
1992.0,224361
1993.0,224457
1994.0,224569
1995.0,224707
1996.0,224810
1997.0,224929
1998.0,225017
1999.0,225141
2000.0,225232
2001.0,225372
2002.0,225469
2003.0,225571
2004.0,225730
2005.0,225835
2006.0,225942
2007.0,226050
2008.0,226144
2009.0,226255
2010.0,226372
2011.0,226524
2012.0,226647
2013.0,226738
2014.0,226843
2015.0,226941
2016.0,227053
2017.0,227137
2018.0,227260
2019.0,227389
2020.0,227494
2021.0,227611
2022.0,227719
2023.0,227823
2024.0,227938
2025.0,228038
2026.0,228132
2027.0,228243
2028.0,228325
2029.0,228431
2030.0,228563
2031.0,228651
2032.0,228746
2033.0,228880
2034.0,228997
2035.0,229101
2036.0,229208
2037.0,229300
2038.0,229392
2039.0,229501
2040.0,229617
2041.0,229724
2042.0,229831
2043.0,229946
2044.0,230039
2045.0,230150
2046.0,230266
2047.0,230411
2048.0,230547
2049.0,230661
2050.0,230766
2051.0,230863
2052.0,230950
2053.0,231058
2054.0,231186
2055.0,231305
2056.0,231416
2057.0,231535
2058.0,231644
2059.0,231744
2060.0,231897
2061.0,232019
2062.0,232104
2063.0,232206
2064.0,232306
2065.0,232402
2066.0,232513
2067.0,232639
2068.0,232724
2069.0,232861
2070.0,232959
2071.0,233062
2072.0,233178
2073.0,233278
2074.0,233397
2075.0,233494
2076.0,233735
2077.0,233826
2078.0,233931
2079.0,234026
2080.0,234132
2081.0,234253
2082.0,234363
2083.0,234482
2084.0,234571
2085.0,234693
2086.0,234791
2087.0,234915
2088.0,235018
2089.0,235139
2090.0,235237
2091.0,235353
2092.0,235483
2093.0,235674
2094.0,235795
2095.0,235893
2096.0,236051
2097.0,236170
2098.0,236293
2099.0,236402
2100.0,236498
2101.0,236610
2102.0,236715
2103.0,236894
2104.0,237015
2105.0,237149
2106.0,237298
2107.0,237406
2108.0,237572
2109.0,237731
2110.0,237868
2111.0,237998
2112.0,238121
2113.0,238245
2114.0,238389
2115.0,238491
2116.0,238613
2117.0,238729
2118.0,238865
2119.0,238984
2120.0,239118
2121.0,239208
2122.0,239337
2123.0,239440
2124.0,239533
2125.0,239636
2126.0,239765
2127.0,239894
2128.0,240000
2129.0,240087
2130.0,240191
2131.0,240304
2132.0,240411
2133.0,240517
2134.0,240675
2135.0,240796
2136.0,240923
2137.0,241029
2138.0,241198
2139.0,241318
2140.0,241423
2141.0,241570
2142.0,241675
2143.0,241805
2144.0,241924
2145.0,242058
2146.0,242193
2147.0,242307
2148.0,242454
2149.0,242557
2150.0,242690
2151.0,242820
2152.0,242920
2153.0,243050
2154.0,243156
2155.0,243245
2156.0,243360
2157.0,243473
2158.0,243575
2159.0,243675
2160.0,243804
2161.0,243924
2162.0,244027
2163.0,244138
2164.0,244262
2165.0,244359
2166.0,244450
2167.0,244561
2168.0,244665
2169.0,244786
2170.0,244925
2171.0,245043
2172.0,245149
2173.0,245241
2174.0,245358
2175.0,245456
2176.0,245555
2177.0,245670
2178.0,245814
2179.0,245930
2180.0,246041
2181.0,246174
2182.0,246290
2183.0,246398
2184.0,246510
2185.0,246637
2186.0,246746
2187.0,246885
2188.0,247009
2189.0,247122
2190.0,247229
2191.0,247323
2192.0,247430
2193.0,247546
2194.0,247678
2195.0,247845
2196.0,247954
2197.0,248053
2198.0,248153
2199.0,248258
2200.0,248365
2201.0,248484
2202.0,248619
2203.0,248717
2204.0,248806
2205.0,248917
2206.0,249003
2207.0,249101
2208.0,249231
2209.0,249333
2210.0,249419
2211.0,249561
2212.0,249662
2213.0,249774
2214.0,249881
2215.0,250027
2216.0,250138
2217.0,250272
2218.0,250375
2219.0,250469
2220.0,250573
2221.0,250680
2222.0,250788
2223.0,250918
2224.0,251015
2225.0,251142
2226.0,251250
2227.0,251360
2228.0,251475
2229.0,251588
2230.0,251680
2231.0,251785
2232.0,251880
2233.0,252019
2234.0,252136
2235.0,252279
2236.0,252433
2237.0,252551
2238.0,252668
2239.0,252769
2240.0,252874
2241.0,252975
2242.0,253069
2243.0,253199
2244.0,253320
2245.0,253430
2246.0,253538
2247.0,253667
2248.0,253782
2249.0,253898
2250.0,254024
2251.0,254162
2252.0,254268
2253.0,254356
2254.0,254472
2255.0,254598
2256.0,254721
2257.0,254818
2258.0,254943
2259.0,255055
2260.0,255166
2261.0,255253
2262.0,255384
2263.0,255501
2264.0,255600
2265.0,255728
2266.0,255830
2267.0,255966
2268.0,256067
2269.0,256191
2270.0,256328
2271.0,256466
2272.0,256604
2273.0,256723
2274.0,256876
2275.0,257010
2276.0,257173
2277.0,257283
2278.0,257381
2279.0,257478
2280.0,257611
2281.0,257722
2282.0,257847
2283.0,257957
2284.0,258074
2285.0,258182
2286.0,258317
2287.0,258437
2288.0,258540
2289.0,258658
2290.0,258752
2291.0,258875
2292.0,259077
2293.0,259184
2294.0,259297
2295.0,259427
2296.0,259536
2297.0,259639
2298.0,259724
2299.0,259857
2300.0,259990
2301.0,260120
2302.0,260220
2303.0,260335
2304.0,260464
2305.0,260573
2306.0,260708
2307.0,260823
2308.0,260935
2309.0,261088
2310.0,261235
2311.0,261345
2312.0,261444
2313.0,261597
2314.0,261710
2315.0,261813
2316.0,261905
2317.0,262009
2318.0,262142
2319.0,262246
2320.0,262348
2321.0,262468
2322.0,262577
2323.0,262688
2324.0,262807
2325.0,262924
2326.0,263009
2327.0,263116
2328.0,263254
2329.0,263343
2330.0,263469
2331.0,263589
2332.0,263688
2333.0,263803
2334.0,263912
2335.0,264002
2336.0,264156
2337.0,264269
2338.0,264375
2339.0,264477
2340.0,264598
2341.0,264691
2342.0,264804
2343.0,264899
2344.0,264994
2345.0,265100
2346.0,265243
2347.0,265368
2348.0,265477
2349.0,265577
2350.0,265697
2351.0,265789
2352.0,265907
2353.0,266013
2354.0,266133
2355.0,266248
2356.0,266361
2357.0,266452
2358.0,266571
2359.0,266719
2360.0,266823
2361.0,266945
2362.0,267070
2363.0,267230
2364.0,267356
2365.0,267475
2366.0,267600
2367.0,267712
2368.0,267868
2369.0,268033
2370.0,268137
2371.0,268244
2372.0,268354
2373.0,268489
2374.0,268587
2375.0,268699
2376.0,268815
2377.0,268940
2378.0,269048
2379.0,269176
2380.0,269313
2381.0,269480
2382.0,269591
2383.0,269697
2384.0,269814
2385.0,269931
2386.0,270054
2387.0,270160
2388.0,270270
2389.0,270374
2390.0,270470
2391.0,270592
2392.0,270700
2393.0,270802
2394.0,270907
2395.0,271015
2396.0,271108
2397.0,271235
2398.0,271389
2399.0,271567
2400.0,271658
2401.0,271768
2402.0,271848
2403.0,271974
2404.0,272134
2405.0,272248
2406.0,272364
2407.0,272460
2408.0,272560
2409.0,272678
2410.0,272762
2411.0,272869
2412.0,273001
2413.0,273115
2414.0,273241
2415.0,273342
2416.0,273461
2417.0,273557
2418.0,273644
2419.0,273731
2420.0,273856
2421.0,273947
2422.0,274046
2423.0,274145
2424.0,274270
2425.0,274399
2426.0,274510
2427.0,274655
2428.0,274746
2429.0,274885
2430.0,275025
2431.0,275149
2432.0,275267
2433.0,275449
2434.0,275564
2435.0,275676
2436.0,275789
2437.0,275897
2438.0,276016
2439.0,276110
2440.0,276248
2441.0,276385
2442.0,276510
2443.0,276614
2444.0,276721
2445.0,276827
2446.0,276945
2447.0,277086
2448.0,277174
2449.0,277289
2450.0,277419
2451.0,277513
2452.0,277666
2453.0,277786
2454.0,277950
2455.0,278052
2456.0,278186
2457.0,278340
2458.0,278439
2459.0,278559
2460.0,278730
2461.0,278812
2462.0,278922
2463.0,279037
2464.0,279179
2465.0,279302
2466.0,279427
2467.0,279513
2468.0,279607
2469.0,279729
2470.0,279821
2471.0,279938
2472.0,280055
2473.0,280203
2474.0,280303
2475.0,280410
2476.0,280512
2477.0,280649
2478.0,280764
2479.0,280892
2480.0,281000
2481.0,281135
2482.0,281266
2483.0,281366
2484.0,281479
2485.0,281616
2486.0,281709
2487.0,281817
2488.0,281930
2489.0,282035
2490.0,282131
2491.0,282220
2492.0,282317
2493.0,282423
2494.0,282555
2495.0,282661
2496.0,282776
2497.0,282871
2498.0,282985
2499.0,283098
2500.0,283222
2501.0,283392
2502.0,283513
2503.0,283618
2504.0,283730
2505.0,283819
2506.0,283963
2507.0,284097
2508.0,284198
2509.0,284319
2510.0,284406
2511.0,284535
2512.0,284630
2513.0,284722
2514.0,284819
2515.0,284995
2516.0,285103
2517.0,285205
2518.0,285324
2519.0,285447
2520.0,285548
2521.0,285637
2522.0,285751
2523.0,285880
2524.0,285991
2525.0,286099
2526.0,286199
2527.0,286311
2528.0,286456
2529.0,286567
2530.0,286680
2531.0,286778
2532.0,286862
2533.0,287006
2534.0,287132
2535.0,287244
2536.0,287389
2537.0,287577
2538.0,287675
2539.0,287810
2540.0,287993
2541.0,288109
2542.0,288217
2543.0,288327
2544.0,288459
2545.0,288573
2546.0,288713
2547.0,288816
2548.0,288935
2549.0,289024
2550.0,289133
2551.0,289226
2552.0,289403
2553.0,289524
2554.0,289716
2555.0,289827
2556.0,289947
2557.0,290053
2558.0,290164
2559.0,290280
2560.0,290383
2561.0,290491
2562.0,290679
2563.0,290766
2564.0,290920
2565.0,291004
2566.0,291112
2567.0,291225
2568.0,291348
2569.0,291456
2570.0,291576
2571.0,291719
2572.0,291821
2573.0,291936
2574.0,292055
2575.0,292148
2576.0,292288
2577.0,292406
2578.0,292522
2579.0,292652
2580.0,292804
2581.0,292910
2582.0,293022
2583.0,293124
2584.0,293256
2585.0,293403
2586.0,293520
2587.0,293668
2588.0,293782
2589.0,293863
2590.0,293972
2591.0,294111
2592.0,294243
2593.0,294348
2594.0,294492
2595.0,294631
2596.0,294815
2597.0,294935
2598.0,295063
2599.0,295164
2600.0,295282
2601.0,295417
2602.0,295540
2603.0,295673
2604.0,295773
2605.0,295892
2606.0,296000
2607.0,296102
2608.0,296207
2609.0,296303
2610.0,296407
2611.0,296550
2612.0,296658
2613.0,296787
2614.0,296886
2615.0,297019
2616.0,297140
2617.0,297284
2618.0,297389
2619.0,297516
2620.0,297649
2621.0,297766
2622.0,297916
2623.0,298032
2624.0,298173
2625.0,298280
2626.0,298404
2627.0,298531
2628.0,298637
2629.0,298755
2630.0,298856
2631.0,298940
2632.0,299038
2633.0,299160
2634.0,299291
2635.0,299418
2636.0,299533
2637.0,299649
2638.0,299807
2639.0,299934
2640.0,300040
2641.0,300152
2642.0,300289
2643.0,300383
2644.0,300541
2645.0,300667
2646.0,300781
2647.0,300884
2648.0,300993
2649.0,301118
2650.0,301237
2651.0,301338
2652.0,301431
2653.0,301548
2654.0,301649
2655.0,301750
2656.0,301864
2657.0,301983
2658.0,302148
2659.0,302278
2660.0,302384
2661.0,302486
2662.0,302633
2663.0,302776
2664.0,302880
2665.0,302978
2666.0,303083
2667.0,303187
2668.0,303285
2669.0,303399
2670.0,303510
2671.0,303592
2672.0,303691
2673.0,303826
2674.0,303918
2675.0,304016
2676.0,304145
2677.0,304245
2678.0,304365
2679.0,304517
2680.0,304614
2681.0,304745
2682.0,304869
2683.0,304975
2684.0,305088
2685.0,305189
2686.0,305288
2687.0,305426
2688.0,305549
2689.0,305653
2690.0,305791
2691.0,305915
2692.0,306023
2693.0,306162
2694.0,306272
2695.0,306383
2696.0,306525
2697.0,306642
2698.0,306743
2699.0,306847
2700.0,306956
2701.0,307078
2702.0,307189
2703.0,307314
2704.0,307409
2705.0,307521
2706.0,307623
2707.0,307735
2708.0,307842
2709.0,307963
2710.0,308054
2711.0,308161
2712.0,308256
2713.0,308366
2714.0,308470
2715.0,308604
2716.0,308714
2717.0,308800
2718.0,308917
2719.0,309064
2720.0,309141
2721.0,309307
2722.0,309393
2723.0,309502
2724.0,309621
2725.0,309773
2726.0,309888
2727.0,309993
2728.0,310136
2729.0,310228
2730.0,310332
2731.0,310456
2732.0,310562
2733.0,310660
2734.0,310775
2735.0,310872
2736.0,310997
2737.0,311126
2738.0,311255
2739.0,311379
2740.0,311491
2741.0,311607
2742.0,311729
2743.0,311853
2744.0,311941
2745.0,312041
2746.0,312189
2747.0,312343
2748.0,312457
2749.0,312564
2750.0,312680
2751.0,312770
2752.0,312868
2753.0,312982
2754.0,313094
2755.0,313211
2756.0,313316
2757.0,313446
2758.0,313539
2759.0,313644
2760.0,313795
2761.0,313933
2762.0,314059
2763.0,314144
2764.0,314244
2765.0,314344
2766.0,314464
2767.0,314578
2768.0,314679
2769.0,314807
2770.0,314911
2771.0,315050
2772.0,315161
2773.0,315274
2774.0,315392
2775.0,315525
2776.0,315678
2777.0,315784
2778.0,315886
2779.0,315998
2780.0,316117
2781.0,316231
2782.0,316357
2783.0,316467
2784.0,316601
2785.0,316695
2786.0,316831
2787.0,316930
2788.0,317050
2789.0,317162
2790.0,317269
2791.0,317362
2792.0,317478
2793.0,317610
2794.0,317736
2795.0,317868
2796.0,317993
2797.0,318119
2798.0,318203
2799.0,318346
2800.0,318456
2801.0,318558
2802.0,318651
2803.0,318761
2804.0,318888
2805.0,319000
2806.0,319106
2807.0,319224
2808.0,319342
2809.0,319458
2810.0,319585
2811.0,319725
2812.0,319868
2813.0,320007
2814.0,320115
2815.0,320264
2816.0,320379
2817.0,320476
2818.0,320568
2819.0,320670
2820.0,320781
2821.0,320903
2822.0,321016
2823.0,321174
2824.0,321284
2825.0,321390
2826.0,321536
2827.0,321675
2828.0,321761
2829.0,321904
2830.0,322000
2831.0,322101
2832.0,322205
2833.0,322332
2834.0,322440
2835.0,322556
2836.0,322663
2837.0,322781
2838.0,322915
2839.0,323074
2840.0,323188
2841.0,323294
2842.0,323412
2843.0,323567
2844.0,323672
2845.0,323811
2846.0,323987
2847.0,324108
2848.0,324219
2849.0,324310
2850.0,324413
2851.0,324562
2852.0,324669
2853.0,324754
2854.0,324864
2855.0,324949
2856.0,325070
2857.0,325172
2858.0,325287
2859.0,325402
2860.0,325514
2861.0,325624
2862.0,325731
2863.0,325842
2864.0,325941
2865.0,326052
2866.0,326155
2867.0,326277
2868.0,326446
2869.0,326554
2870.0,326665
2871.0,326759
2872.0,326878
2873.0,326997
2874.0,327130
2875.0,327222
2876.0,327320
2877.0,327449
2878.0,327571
2879.0,327688
2880.0,327839
2881.0,327971
2882.0,328127
2883.0,328216
2884.0,328311
2885.0,328419
2886.0,328552
2887.0,328671
2888.0,328792
2889.0,328886
2890.0,328995
2891.0,329124
2892.0,329227
2893.0,329359
2894.0,329499
2895.0,329604
2896.0,329712
2897.0,329806
2898.0,329972
2899.0,330120
2900.0,330243
2901.0,330379
2902.0,330468
2903.0,330568
2904.0,330685
2905.0,330772
2906.0,330884
2907.0,331044
2908.0,331135
2909.0,331230
2910.0,331322
2911.0,331463
2912.0,331557
2913.0,331704
2914.0,331796
2915.0,331921
2916.0,332062
2917.0,332169
2918.0,332273
2919.0,332380
2920.0,332519
2921.0,332662
2922.0,332775
2923.0,332898
2924.0,333013
2925.0,333125
2926.0,333235
2927.0,333375
2928.0,333451
2929.0,333565
2930.0,333643
2931.0,333765
2932.0,333869
2933.0,333956
2934.0,334051
2935.0,334156
2936.0,334257
2937.0,334358
2938.0,334459
2939.0,334568
2940.0,334691
2941.0,334810
2942.0,334909
2943.0,334998
2944.0,335107
2945.0,335203
2946.0,335294
2947.0,335416
2948.0,335520
2949.0,335625
2950.0,335712
2951.0,335803
2952.0,335931
2953.0,336019
2954.0,336124
2955.0,336226
2956.0,336326
2957.0,336435
2958.0,336522
2959.0,336622
2960.0,336744
2961.0,336856
2962.0,336991
2963.0,337093
2964.0,337202
2965.0,337329
2966.0,337441
2967.0,337566
2968.0,337666
2969.0,337792
2970.0,337913
2971.0,338088
2972.0,338218
2973.0,338311
2974.0,338438
2975.0,338556
2976.0,338678
2977.0,338816
2978.0,338931
2979.0,339052
2980.0,339193
2981.0,339291
2982.0,339400
2983.0,339578
2984.0,339682
2985.0,339804
2986.0,339919
2987.0,340034
2988.0,340158
2989.0,340281
2990.0,340380
2991.0,340501
2992.0,340585
2993.0,340694
2994.0,340781
2995.0,340878
2996.0,340962
2997.0,341082
2998.0,341212
2999.0,341295
3000.0,341413
3001.0,341537
3002.0,341645
3003.0,341825
3004.0,341965
3005.0,342063
3006.0,342200
3007.0,342274
3008.0,342396
3009.0,342515
3010.0,342652
3011.0,342807
3012.0,342897
3013.0,343009
3014.0,343099
3015.0,343203
3016.0,343334
3017.0,343546
3018.0,343669
3019.0,343770
3020.0,343868
3021.0,343963
3022.0,344065
3023.0,344177
3024.0,344281
3025.0,344402
3026.0,344558
3027.0,344684
3028.0,344804
3029.0,344893
3030.0,345010
3031.0,345121
3032.0,345247
3033.0,345384
3034.0,345494
3035.0,345602
3036.0,345697
3037.0,345799
3038.0,345914
3039.0,346021
3040.0,346142
3041.0,346243
3042.0,346393
3043.0,346499
3044.0,346602
3045.0,346759
3046.0,346907
3047.0,347000
3048.0,347115
3049.0,347243
3050.0,347350
3051.0,347440
3052.0,347542
3053.0,347645
3054.0,347746
3055.0,347889
3056.0,347992
3057.0,348111
3058.0,348214
3059.0,348319
3060.0,348436
3061.0,348544
3062.0,348657
3063.0,348745
3064.0,348878
3065.0,348997
3066.0,349198
3067.0,349334
3068.0,349440
3069.0,349566
3070.0,349689
3071.0,349776
3072.0,349887
3073.0,349980
3074.0,350089
3075.0,350211
3076.0,350319
3077.0,350428
3078.0,350551
3079.0,350658
3080.0,350753
3081.0,350860
3082.0,350972
3083.0,351095
3084.0,351202
3085.0,351308
3086.0,351442
3087.0,351551
3088.0,351652
3089.0,351734
3090.0,351826
3091.0,351929
3092.0,352052
3093.0,352175
3094.0,352309
3095.0,352414
3096.0,352541
3097.0,352648
3098.0,352747
3099.0,352840
3100.0,352942
3101.0,353046
3102.0,353142
3103.0,353245
3104.0,353386
3105.0,353541
3106.0,353640
3107.0,353760
3108.0,353861
3109.0,353963
3110.0,354065
3111.0,354211
3112.0,354342
3113.0,354471
3114.0,354621
3115.0,354740
3116.0,354879
3117.0,354994
3118.0,355149
3119.0,355271
3120.0,355412
3121.0,355529
3122.0,355657
3123.0,355765
3124.0,355885
3125.0,356007
3126.0,356105
3127.0,356252
3128.0,356356
3129.0,356522
3130.0,356607
3131.0,356701
3132.0,356813
3133.0,356910
3134.0,357070
3135.0,357185
3136.0,357276
3137.0,357374
3138.0,357518
3139.0,357619
3140.0,357744
